rag_enabled,rag_type,rag_search_time,rag_query_generation_time,llm_total_time,llm_query_gen_time,llm_command_gen_time,robot_simulation_time,truck_simulation_time,uav_simulation_time,robot_success,truck_success,uav_success,total_time
True,graphrag_perturbed_+30%,28.8279926776886,9.109147548675537,22.116241455078125,9.109147548675537,13.007093906402588,10.24512529373169,121.08553290367126,1.022491693496704,True,False,True,174.09261775016785
True,graphrag_perturbed_+50%,20.992268800735474,25.500327110290527,39.1530179977417,25.500327110290527,13.652690887451172,10.225722789764404,121.08142280578613,1.0246737003326416,True,False,True,183.28950786590576
True,graphrag_perturbed_+100%,20.96319341659546,28.073429107666016,39.685996532440186,28.073429107666016,11.61256742477417,10.20120620727539,121.10842823982239,121.1072645187378,True,False,False,303.90055108070374
True,graphrag_perturbed_-50%,29.70617151260376,6.9930572509765625,21.0254807472229,6.9930572509765625,14.032423496246338,10.190420150756836,121.10546469688416,1.0218756198883057,True,False,True,173.89478135108948
True,graphrag_perturbed_-30%,14.42775559425354,8.811134338378906,26.487115621566772,8.811134338378906,17.675981283187866,10.176444053649902,121.10691022872925,121.11447501182556,True,False,False,284.16971945762634
True,graphrag_perturbed_+0%,21.315635919570923,6.291783571243286,21.566131114959717,6.291783571243286,15.27434754371643,10.174710750579834,121.1215751171112,1.0230283737182617,True,False,True,166.0597279071808
True,graphrag_perturbed_+30%,29.689826250076294,7.169179916381836,17.34755229949951,7.169179916381836,10.178372383117676,10.16993522644043,121.11296725273132,1.0223538875579834,True,False,True,170.2062268257141
True,graphrag_perturbed_+50%,21.33294677734375,16.39277958869934,48.63699388504028,16.39277958869934,32.24421429634094,10.153381824493408,121.13242292404175,1.0205671787261963,True,False,True,193.15447092056274
True,graphrag_perturbed_+100%,24.16336679458618,9.655206203460693,23.061711072921753,9.655206203460693,13.40650486946106,10.18373966217041,121.11861968040466,1.0225274562835693,True,False,True,170.40100860595703
True,graphrag_perturbed_-50%,4.514753341674805,16.284101724624634,31.515678882598877,16.284101724624634,15.231577157974243,10.191068649291992,2664.0,6485.338127613068,True,True,False,6524.4329829216
True,graphrag_perturbed_-30%,5.1520466804504395,27.007343769073486,47.08701205253601,27.007343769073486,20.079668283462524,-1,-1,-1,False,False,False,233.40961074829102
True,graphrag_perturbed_+0%,5.14932107925415,16.48107647895813,51.55241322517395,16.48107647895813,35.07133674621582,-1,-1,-1,False,False,False,236.80539226531982
True,graphrag_perturbed_+30%,5.1559672355651855,33.44391131401062,76.99803519248962,33.44391131401062,43.554123878479004,-1,-1,-1,False,False,False,262.29279041290283
True,graphrag_perturbed_+50%,4.447376251220703,21.396809101104736,63.62030291557312,21.396809101104736,42.223493814468384,-1,-1,-1,False,False,False,248.2242488861084
True,graphrag_perturbed_+100%,5.222512483596802,7.715386152267456,22.780631065368652,7.715386152267456,15.065244913101196,-1,-1,-1,False,False,False,208.1705605983734
True,graphrag_perturbed_-50%,4.520188808441162,45.646010398864746,65.8570249080658,45.646010398864746,20.21101450920105,10.175807476043701,2448.0,0.0,True,True,True,93.5636134147644
True,graphrag_perturbed_-30%,5.163838863372803,26.950839042663574,68.64755058288574,26.950839042663574,41.69671154022217,10.156693458557129,2448.0,17.8,True,True,True,98.00472235679626
True,graphrag_perturbed_+0%,5.1501851081848145,26.94108295440674,40.396674156188965,26.94108295440674,13.455591201782227,10.17993450164795,3060.0,1868.68,True,True,True,67.72938537597656
